kind	DAT ID	name ID	help ID	description ID
technology	290	7313	107313	8313
technology	291	7306	107306	8306
technology	292	0	0	0
technology	293	7311	107311	8311
technology	294	7310	107310	8310
technology	295	0	0	0
technology	296	0	0	0
technology	297	0	0	0
technology	298	0	0	0
technology	299	0	0	0
technology	300	7300	107300	8300
technology	301	7308	107308	8308
technology	302	7312	107312	8312
technology	303	0	0	0
technology	304	7283	107283	8283
technology	305	0	0	0
technology	306	7298	107298	8298
technology	307	0	0	0
technology	308	0	0	0
technology	309	0	0	0
technology	310	0	0	0
technology	311	0	0	0
technology	312	7288	107288	8288
technology	313	0	0	0
technology	314	7290	107290	8290
technology	315	7319	107319	8319
technology	316	7315	107315	8315
technology	317	7318	107318	8318
technology	318	0	0	0
technology	319	7316	107316	8316
technology	320	7323	107323	8323
technology	321	7322	107322	8322
technology	322	7321	107321	8321
technology	323	0	0	0
technology	324	0	0	0
technology	325	7335	107335	8335
technology	326	0	0	0
technology	327	7330	107330	8330
technology	328	0	0	0
technology	329	0	0	0
technology	330	0	0	0
technology	331	7342	107342	8342
technology	332	7324	107324	8324
technology	333	7326	107326	8326
technology	334	0	0	0
technology	335	0	0	0
technology	336	7350	107350	8350
technology	337	7356	107356	8356
technology	338	7329	107329	8329
technology	339	7348	107348	8348
technology	340	7337	107337	8337
technology	341	7345	107345	8345
technology	342	7351	107351	8351
technology	343	7338	107338	8338
technology	344	7339	107339	8339
technology	345	7340	107340	8340
technology	346	7341	107341	8341
technology	347	7346	107346	8346
technology	348	0	0	0
technology	349	7336	107336	8336
technology	350	7353	107353	8353
technology	351	7354	107354	8354
technology	352	7355	107355	8355
technology	353	7325	107325	8325
technology	354	7357	107357	8357
technology	355	7347	107347	8347
technology	356	7344	107344	8344
technology	357	7385	107385	8385
technology	358	7359	107359	8359
technology	359	7380	107380	8380
technology	360	7381	107381	8381
technology	361	7382	107382	8382
technology	362	7384	107384	8384
technology	363	7394	107394	8394
technology	364	7391	107391	8391
technology	365	7386	107386	8386
technology	366	7387	107387	8387
technology	367	7389	107389	8389
technology	368	7390	107390	8390
technology	369	7392	107392	8392
technology	370	7383	107383	8383
technology	371	7388	107388	8388
technology	372	7393	107393	8393
technology	373	7377	107377	8377
technology	374	7372	107372	8372
technology	375	7373	107373	8373
technology	376	7375	107375	8375
technology	377	7378	107378	8378
technology	378	0	0	0
technology	379	7376	107376	8376
technology	380	7374	107374	8374
technology	381	7360	107360	8360
technology	382	7361	107361	8361
technology	383	7362	107362	8362
technology	384	0	0	0
technology	385	7364	107364	8364
technology	386	7365	107365	8365
technology	387	0	0	0
technology	388	7367	107367	8367
technology	389	7368	107368	8368
technology	390	0	0	0
technology	391	7370	107370	8370
technology	392	7371	107371	8371
technology	393	7397	107397	8397
technology	394	7399	107399	8399
technology	395	7400	107400	8400
technology	396	7398	107398	8398
technology	397	7396	107396	8396
technology	398	7401	107401	8401
technology	399	7395	107395	8395
technology	400	7000	107000	8000
technology	401	7000	107000	8000
technology	402	7000	107000	8000
technology	403	7000	107000	8000
technology	404	7000	107000	8000
technology	405	7000	107000	8000
technology	406	7000	107000	8000
technology	407	7000	107000	8000
technology	408	7408	107408	8408
technology	409	7000	107000	8000
technology	410	7000	107000	8000
technology	411	7000	107000	8000
technology	412	7000	107000	8000
technology	413	7000	107000	8000
technology	414	7000	107000	8000
technology	415	7000	107000	8000
technology	416	7000	107000	8000
technology	417	7000	107000	8000
technology	418	7000	107000	8000
technology	419	7000	107000	8000
technology	420	7000	107000	8000
technology	421	7000	107000	8000
technology	422	7000	107000	8000
technology	423	7000	107000	8000
technology	424	7000	107000	8000
technology	425	7000	107000	8000
technology	426	7000	107000	8000
technology	427	7000	107000	8000
technology	428	7417	107417	8417
technology	429	7414	107414	8414
technology	430	7000	107000	8000
technology	431	7000	107000	8000
technology	432	7434	107434	8434
technology	433	7000	107000	8000
technology	434	7433	107433	8433
technology	435	7409	107409	8409
technology	436	7415	107415	8415
technology	437	7411	107411	8411
technology	438	7416	107416	8416
technology	439	7412	107412	8412
technology	440	7325	107325	8325
technology	441	7435	107435	8435
technology	442	7000	107000	8000
technology	443	7000	107000	8000
technology	444	7000	107000	8000
technology	445	7438	107438	8438
technology	446	7000	107000	8000
technology	447	7000	107000	8000
technology	448	7437	107437	8437
technology	449	7000	107000	8000
technology	450	7436	107436	8436
technology	451	7000	107000	8000
technology	452	7000	107000	8000
technology	453	7000	107000	8000
technology	454	7000	107000	8000
technology	455	7000	107000	8000
technology	456	7000	107000	8000
technology	457	7439	107439	8439
technology	458	7000	107000	8000
technology	459	7000	107000	8000
